\data
SWRC_RT_02,12/21/12 16:34:54,7,300,-9999
SWRC_RT_03,12/21/12 16:34:54,6.64,9.25,1.0
SWRC_RT_01,12/21/12 16:34:54,1.96,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,328,-9999
SWRC_RT_03,12/21/12 16:34:54,6.83,3.92,5.62
SWRC_RT_01,12/21/12 16:34:54,1.51,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,367,-9999
SWRC_RT_03,12/21/12 16:34:54,0.48,0.46,0.62
SWRC_RT_01,12/21/12 16:34:54,4.3,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,332,-9999
SWRC_RT_03,12/21/12 16:34:54,6.53,2.62,8.02
SWRC_RT_01,12/21/12 16:34:54,2.43,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,320,-9999
SWRC_RT_03,12/21/12 16:34:54,7.71,3.82,6.58
SWRC_RT_01,12/21/12 16:34:54,0.35,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,368,-9999
SWRC_RT_03,12/21/12 16:34:54,7.27,0.34,1.99
SWRC_RT_01,12/21/12 16:34:54,5.17,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,355,-9999
SWRC_RT_03,12/21/12 16:34:54,6.44,6.52,0.84
SWRC_RT_01,12/21/12 16:34:54,6.41,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,314,-9999
SWRC_RT_03,12/21/12 16:34:54,7.49,8.48,9.42
SWRC_RT_01,12/21/12 16:34:54,0.72,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,351,-9999
SWRC_RT_03,12/21/12 16:34:54,7.61,1.53,8.81
SWRC_RT_01,12/21/12 16:34:54,9.09,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,364,-9999
SWRC_RT_03,12/21/12 16:34:54,8.79,8.03,8.39
SWRC_RT_01,12/21/12 16:34:54,8.79,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,316,-9999
SWRC_RT_03,12/21/12 16:34:54,0.19,2.02,0.26
SWRC_RT_01,12/21/12 16:34:54,6.89,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,345,-9999
SWRC_RT_03,12/21/12 16:34:54,3.65,3.73,8.21
SWRC_RT_01,12/21/12 16:34:54,2.75,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,314,-9999
SWRC_RT_03,12/21/12 16:34:54,7.76,3.16,0.81
SWRC_RT_01,12/21/12 16:34:54,0.9,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,307,-9999
SWRC_RT_03,12/21/12 16:34:54,9.92,9.54,2.33
SWRC_RT_01,12/21/12 16:34:54,6.92,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,376,-9999
SWRC_RT_03,12/21/12 16:34:54,3.18,5.38,7.89
SWRC_RT_01,12/21/12 16:34:54,6.77,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,344,-9999
SWRC_RT_03,12/21/12 16:34:54,7.81,3.23,3.89
SWRC_RT_01,12/21/12 16:34:54,5.25,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,365,-9999
SWRC_RT_03,12/21/12 16:34:54,0.42,2.2,7.84
SWRC_RT_01,12/21/12 16:34:54,4.31,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,372,-9999
SWRC_RT_03,12/21/12 16:34:54,1.2,0.4,9.5
SWRC_RT_01,12/21/12 16:34:54,2.72,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,387,-9999
SWRC_RT_03,12/21/12 16:34:54,5.01,2.38,7.9
SWRC_RT_01,12/21/12 16:34:54,7.73,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,335,-9999
SWRC_RT_03,12/21/12 16:34:54,2.67,6.77,4.03
SWRC_RT_01,12/21/12 16:34:54,4.3,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,301,-9999
SWRC_RT_03,12/21/12 16:34:54,3.92,1.77,9.57
SWRC_RT_01,12/21/12 16:34:54,9.81,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,327,-9999
SWRC_RT_03,12/21/12 16:34:54,1.98,8.09,6.08
SWRC_RT_01,12/21/12 16:34:54,1.84,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,391,-9999
SWRC_RT_03,12/21/12 16:34:54,6.89,8.18,3.31
SWRC_RT_01,12/21/12 16:34:54,5.15,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,311,-9999
SWRC_RT_03,12/21/12 16:34:54,5.08,2.62,6.55
SWRC_RT_01,12/21/12 16:34:54,7.13,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,364,-9999
SWRC_RT_03,12/21/12 16:34:54,7.06,8.51,4.48
SWRC_RT_01,12/21/12 16:34:54,6.38,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,349,-9999
SWRC_RT_03,12/21/12 16:34:54,9.44,6.09,9.77
SWRC_RT_01,12/21/12 16:34:54,5.84,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,390,-9999
SWRC_RT_03,12/21/12 16:34:54,4.62,2.62,1.08
SWRC_RT_01,12/21/12 16:34:54,9.04,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,314,-9999
SWRC_RT_03,12/21/12 16:34:54,4.35,6.76,8.09
SWRC_RT_01,12/21/12 16:34:54,5.82,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,385,-9999
SWRC_RT_03,12/21/12 16:34:54,5.94,8.46,5.22
SWRC_RT_01,12/21/12 16:34:54,0.65,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,349,-9999
SWRC_RT_03,12/21/12 16:34:54,0.19,4.01,0.54
SWRC_RT_01,12/21/12 16:34:54,9.59,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,329,-9999
SWRC_RT_03,12/21/12 16:34:54,8.91,6.68,4.47
SWRC_RT_01,12/21/12 16:34:54,4.17,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,322,-9999
SWRC_RT_03,12/21/12 16:34:54,7.46,6.72,0.46
SWRC_RT_01,12/21/12 16:34:54,6.31,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,379,-9999
SWRC_RT_03,12/21/12 16:34:54,0.16,5.96,9.16
SWRC_RT_01,12/21/12 16:34:54,8.69,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,351,-9999
SWRC_RT_03,12/21/12 16:34:54,8.08,6.96,3.62
SWRC_RT_01,12/21/12 16:34:54,2.61,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,339,-9999
SWRC_RT_03,12/21/12 16:34:54,5.66,2.15,8.6
SWRC_RT_01,12/21/12 16:34:54,3.85,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,328,-9999
SWRC_RT_03,12/21/12 16:34:54,6.31,2.67,9.74
SWRC_RT_01,12/21/12 16:34:54,4.17,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,333,-9999
SWRC_RT_03,12/21/12 16:34:54,6.4,2.27,0.61
SWRC_RT_01,12/21/12 16:34:54,2.99,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,392,-9999
SWRC_RT_03,12/21/12 16:34:54,2.75,1.06,7.78
SWRC_RT_01,12/21/12 16:34:54,3.69,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,380,-9999
SWRC_RT_03,12/21/12 16:34:54,0.34,7.6,6.46
SWRC_RT_01,12/21/12 16:34:54,9.06,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,375,-9999
SWRC_RT_03,12/21/12 16:34:54,1.03,5.46,2.24
SWRC_RT_01,12/21/12 16:34:54,3.13,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,363,-9999
SWRC_RT_03,12/21/12 16:34:54,7.54,4.7,7.51
SWRC_RT_01,12/21/12 16:34:54,7.5,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,369,-9999
SWRC_RT_03,12/21/12 16:34:54,1.73,8.16,1.81
SWRC_RT_01,12/21/12 16:34:54,0.31,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,379,-9999
SWRC_RT_03,12/21/12 16:34:54,8.81,0.81,3.33
SWRC_RT_01,12/21/12 16:34:54,9.68,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,333,-9999
SWRC_RT_03,12/21/12 16:34:54,5.99,0.99,8.73
SWRC_RT_01,12/21/12 16:34:54,3.03,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,330,-9999
SWRC_RT_03,12/21/12 16:34:54,0.58,7.44,1.35
SWRC_RT_01,12/21/12 16:34:54,8.84,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,311,-9999
SWRC_RT_03,12/21/12 16:34:54,9.86,4.23,5.51
SWRC_RT_01,12/21/12 16:34:54,0.04,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,324,-9999
SWRC_RT_03,12/21/12 16:34:54,5.6,1.34,3.78
SWRC_RT_01,12/21/12 16:34:54,6.45,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,386,-9999
SWRC_RT_03,12/21/12 16:34:54,4.0,0.33,8.21
SWRC_RT_01,12/21/12 16:34:54,3.01,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,300,-9999
SWRC_RT_03,12/21/12 16:34:54,5.98,0.46,3.74
SWRC_RT_01,12/21/12 16:34:54,0.12,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,351,-9999
SWRC_RT_03,12/21/12 16:34:54,3.4,5.98,4.8
SWRC_RT_01,12/21/12 16:34:54,9.22,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,366,-9999
SWRC_RT_03,12/21/12 16:34:54,1.99,0.66,4.07
SWRC_RT_01,12/21/12 16:34:54,5.4,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,308,-9999
SWRC_RT_03,12/21/12 16:34:54,4.44,6.76,1.34
SWRC_RT_01,12/21/12 16:34:54,3.61,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,346,-9999
SWRC_RT_03,12/21/12 16:34:54,6.29,1.91,7.37
SWRC_RT_01,12/21/12 16:34:54,6.52,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,339,-9999
SWRC_RT_03,12/21/12 16:34:54,3.14,2.33,3.12
SWRC_RT_01,12/21/12 16:34:54,6.94,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,377,-9999
SWRC_RT_03,12/21/12 16:34:54,2.41,0.11,2.18
SWRC_RT_01,12/21/12 16:34:54,9.14,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,313,-9999
SWRC_RT_03,12/21/12 16:34:54,5.73,1.81,2.31
SWRC_RT_01,12/21/12 16:34:54,1.41,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,328,-9999
SWRC_RT_03,12/21/12 16:34:54,4.99,4.69,9.23
SWRC_RT_01,12/21/12 16:34:54,4.9,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,347,-9999
SWRC_RT_03,12/21/12 16:34:54,9.95,1.97,4.43
SWRC_RT_01,12/21/12 16:34:54,7.99,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,370,-9999
SWRC_RT_03,12/21/12 16:34:54,2.72,9.4,9.27
SWRC_RT_01,12/21/12 16:34:54,5.05,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,334,-9999
SWRC_RT_03,12/21/12 16:34:54,0.66,9.84,3.22
SWRC_RT_01,12/21/12 16:34:54,2.44,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,344,-9999
SWRC_RT_03,12/21/12 16:34:54,4.09,2.84,9.43
SWRC_RT_01,12/21/12 16:34:54,2.88,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,392,-9999
SWRC_RT_03,12/21/12 16:34:54,7.01,5.61,5.28
SWRC_RT_01,12/21/12 16:34:54,8.71,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,308,-9999
SWRC_RT_03,12/21/12 16:34:54,3.87,3.37,7.24
SWRC_RT_01,12/21/12 16:34:54,9.72,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,330,-9999
SWRC_RT_03,12/21/12 16:34:54,8.98,5.73,5.62
SWRC_RT_01,12/21/12 16:34:54,2.12,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,390,-9999
SWRC_RT_03,12/21/12 16:34:54,1.49,4.56,1.44
SWRC_RT_01,12/21/12 16:34:54,4.19,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,383,-9999
SWRC_RT_03,12/21/12 16:34:54,4.25,2.88,6.52
SWRC_RT_01,12/21/12 16:34:54,9.38,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,343,-9999
SWRC_RT_03,12/21/12 16:34:54,0.05,8.93,5.9
SWRC_RT_01,12/21/12 16:34:54,7.5,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,385,-9999
SWRC_RT_03,12/21/12 16:34:54,8.83,0.18,6.38
SWRC_RT_01,12/21/12 16:34:54,2.74,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,323,-9999
SWRC_RT_03,12/21/12 16:34:54,4.2,8.42,6.02
SWRC_RT_01,12/21/12 16:34:54,7.79,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,352,-9999
SWRC_RT_03,12/21/12 16:34:54,1.92,3.73,7.89
SWRC_RT_01,12/21/12 16:34:54,2.36,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,305,-9999
SWRC_RT_03,12/21/12 16:34:54,6.1,0.37,4.82
SWRC_RT_01,12/21/12 16:34:54,8.51,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,323,-9999
SWRC_RT_03,12/21/12 16:34:54,4.77,7.26,4.34
SWRC_RT_01,12/21/12 16:34:54,1.27,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,382,-9999
SWRC_RT_03,12/21/12 16:34:54,2.14,4.4,9.26
SWRC_RT_01,12/21/12 16:34:54,0.29,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,388,-9999
SWRC_RT_03,12/21/12 16:34:54,7.61,7.46,7.35
SWRC_RT_01,12/21/12 16:34:54,0.38,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,357,-9999
SWRC_RT_03,12/21/12 16:34:54,0.99,7.15,6.18
SWRC_RT_01,12/21/12 16:34:54,5.08,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,381,-9999
SWRC_RT_03,12/21/12 16:34:54,8.32,8.87,1.24
SWRC_RT_01,12/21/12 16:34:54,8.86,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,303,-9999
SWRC_RT_03,12/21/12 16:34:54,4.14,4.84,5.26
SWRC_RT_01,12/21/12 16:34:54,8.67,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,396,-9999
SWRC_RT_03,12/21/12 16:34:54,1.95,3.74,2.25
SWRC_RT_01,12/21/12 16:34:54,6.67,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,380,-9999
SWRC_RT_03,12/21/12 16:34:54,6.69,0.62,5.54
SWRC_RT_01,12/21/12 16:34:54,6.34,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,366,-9999
SWRC_RT_03,12/21/12 16:34:54,4.27,9.81,0.09
SWRC_RT_01,12/21/12 16:34:54,6.43,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,356,-9999
SWRC_RT_03,12/21/12 16:34:54,7.33,5.01,1.76
SWRC_RT_01,12/21/12 16:34:54,7.56,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,331,-9999
SWRC_RT_03,12/21/12 16:34:54,9.73,6.69,4.47
SWRC_RT_01,12/21/12 16:34:54,4.3,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,341,-9999
SWRC_RT_03,12/21/12 16:34:54,2.11,6.41,6.77
SWRC_RT_01,12/21/12 16:34:54,6.47,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,388,-9999
SWRC_RT_03,12/21/12 16:34:54,8.11,0.9,7.72
SWRC_RT_01,12/21/12 16:34:54,3.88,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,320,-9999
SWRC_RT_03,12/21/12 16:34:54,3.63,1.89,9.82
SWRC_RT_01,12/21/12 16:34:54,8.43,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,311,-9999
SWRC_RT_03,12/21/12 16:34:54,4.3,7.78,6.09
SWRC_RT_01,12/21/12 16:34:54,8.86,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,310,-9999
SWRC_RT_03,12/21/12 16:34:54,4.87,0.14,5.36
SWRC_RT_01,12/21/12 16:34:54,2.17,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,316,-9999
SWRC_RT_03,12/21/12 16:34:54,9.82,4.39,3.67
SWRC_RT_01,12/21/12 16:34:54,7.96,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,314,-9999
SWRC_RT_03,12/21/12 16:34:54,9.73,7.33,5.17
SWRC_RT_01,12/21/12 16:34:54,8.67,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,377,-9999
SWRC_RT_03,12/21/12 16:34:54,0.18,2.19,3.56
SWRC_RT_01,12/21/12 16:34:54,0.5,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,355,-9999
SWRC_RT_03,12/21/12 16:34:54,7.08,9.22,3.91
SWRC_RT_01,12/21/12 16:34:54,4.02,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,330,-9999
SWRC_RT_03,12/21/12 16:34:54,6.98,7.02,3.24
SWRC_RT_01,12/21/12 16:34:54,0.15,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,336,-9999
SWRC_RT_03,12/21/12 16:34:54,2.07,4.78,3.54
SWRC_RT_01,12/21/12 16:34:54,9.8,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,346,-9999
SWRC_RT_03,12/21/12 16:34:54,5.79,1.2,5.36
SWRC_RT_01,12/21/12 16:34:54,3.06,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,346,-9999
SWRC_RT_03,12/21/12 16:34:54,5.12,5.16,7.7
SWRC_RT_01,12/21/12 16:34:54,2.28,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,323,-9999
SWRC_RT_03,12/21/12 16:34:54,4.59,1.28,3.79
SWRC_RT_01,12/21/12 16:34:54,8.9,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,352,-9999
SWRC_RT_03,12/21/12 16:34:54,6.22,3.98,8.61
SWRC_RT_01,12/21/12 16:34:54,5.42,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,371,-9999
SWRC_RT_03,12/21/12 16:34:54,2.23,2.81,6.67
SWRC_RT_01,12/21/12 16:34:54,6.21,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,320,-9999
SWRC_RT_03,12/21/12 16:34:54,6.56,2.8,0.34
SWRC_RT_01,12/21/12 16:34:54,8.09,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,331,-9999
SWRC_RT_03,12/21/12 16:34:54,9.61,4.84,6.06
SWRC_RT_01,12/21/12 16:34:54,8.13,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,349,-9999
SWRC_RT_03,12/21/12 16:34:54,6.83,5.15,6.99
SWRC_RT_01,12/21/12 16:34:54,1.61,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,369,-9999
SWRC_RT_03,12/21/12 16:34:54,8.31,8.48,7.03
SWRC_RT_01,12/21/12 16:34:54,1.13,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,355,-9999
SWRC_RT_03,12/21/12 16:34:54,5.83,9.98,0.33
SWRC_RT_01,12/21/12 16:34:54,1.91,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,386,-9999
SWRC_RT_03,12/21/12 16:34:54,1.92,3.9,4.96
SWRC_RT_01,12/21/12 16:34:54,2.68,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,345,-9999
SWRC_RT_03,12/21/12 16:34:54,7.79,2.71,2.55
SWRC_RT_01,12/21/12 16:34:54,3.39,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,350,-9999
SWRC_RT_03,12/21/12 16:34:54,1.69,5.78,7.7
SWRC_RT_01,12/21/12 16:34:54,7.81,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,334,-9999
SWRC_RT_03,12/21/12 16:34:54,8.55,6.12,7.38
SWRC_RT_01,12/21/12 16:34:54,1.0,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,315,-9999
SWRC_RT_03,12/21/12 16:34:54,1.89,4.22,9.99
SWRC_RT_01,12/21/12 16:34:54,1.07,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,327,-9999
SWRC_RT_03,12/21/12 16:34:54,1.62,5.51,3.36
SWRC_RT_01,12/21/12 16:34:54,9.82,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,319,-9999
SWRC_RT_03,12/21/12 16:34:54,7.3,2.78,9.79
SWRC_RT_01,12/21/12 16:34:54,3.74,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,383,-9999
SWRC_RT_03,12/21/12 16:34:54,9.27,8.32,0.01
SWRC_RT_01,12/21/12 16:34:54,3.19,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,350,-9999
SWRC_RT_03,12/21/12 16:34:54,5.88,4.22,5.97
SWRC_RT_01,12/21/12 16:34:54,3.32,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,347,-9999
SWRC_RT_03,12/21/12 16:34:54,6.6,3.09,1.24
SWRC_RT_01,12/21/12 16:34:54,7.1,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,315,-9999
SWRC_RT_03,12/21/12 16:34:54,9.12,2.87,4.04
SWRC_RT_01,12/21/12 16:34:54,2.96,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,352,-9999
SWRC_RT_03,12/21/12 16:34:54,8.3,5.2,2.85
SWRC_RT_01,12/21/12 16:34:54,2.86,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,318,-9999
SWRC_RT_03,12/21/12 16:34:54,5.74,6.26,7.57
SWRC_RT_01,12/21/12 16:34:54,8.96,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,307,-9999
SWRC_RT_03,12/21/12 16:34:54,5.79,4.66,8.41
SWRC_RT_01,12/21/12 16:34:54,5.81,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,392,-9999
SWRC_RT_03,12/21/12 16:34:54,7.13,1.37,3.31
SWRC_RT_01,12/21/12 16:34:54,3.2,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,397,-9999
SWRC_RT_03,12/21/12 16:34:54,5.18,4.48,2.98
SWRC_RT_01,12/21/12 16:34:54,7.2,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,353,-9999
SWRC_RT_03,12/21/12 16:34:54,5.65,0.58,3.47
SWRC_RT_01,12/21/12 16:34:54,3.13,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,374,-9999
SWRC_RT_03,12/21/12 16:34:54,0.03,6.45,7.21
SWRC_RT_01,12/21/12 16:34:54,4.06,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,357,-9999
SWRC_RT_03,12/21/12 16:34:54,7.28,4.78,1.55
SWRC_RT_01,12/21/12 16:34:54,6.51,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,314,-9999
SWRC_RT_03,12/21/12 16:34:54,8.51,1.41,4.95
SWRC_RT_01,12/21/12 16:34:54,2.51,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,336,-9999
SWRC_RT_03,12/21/12 16:34:54,8.44,5.18,9.24
SWRC_RT_01,12/21/12 16:34:54,4.81,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,359,-9999
SWRC_RT_03,12/21/12 16:34:54,1.84,0.37,4.65
SWRC_RT_01,12/21/12 16:34:54,8.02,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,326,-9999
SWRC_RT_03,12/21/12 16:34:54,3.44,6.75,6.96
SWRC_RT_01,12/21/12 16:34:54,2.79,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,372,-9999
SWRC_RT_03,12/21/12 16:34:54,3.54,7.22,3.72
SWRC_RT_01,12/21/12 16:34:54,1.93,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,399,-9999
SWRC_RT_03,12/21/12 16:34:54,6.69,3.37,1.35
SWRC_RT_01,12/21/12 16:34:54,4.72,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,361,-9999
SWRC_RT_03,12/21/12 16:34:54,5.41,4.58,1.98
SWRC_RT_01,12/21/12 16:34:54,2.95,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,391,-9999
SWRC_RT_03,12/21/12 16:34:54,6.75,2.63,6.8
SWRC_RT_01,12/21/12 16:34:54,0.83,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,4,376,-9999
SWRC_RT_03,12/21/12 16:34:54,8.25,6.09,4.27
SWRC_RT_01,12/21/12 16:34:54,7.12,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,329,-9999
SWRC_RT_03,12/21/12 16:34:54,8.25,4.42,3.67
SWRC_RT_01,12/21/12 16:34:54,3.77,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,344,-9999
SWRC_RT_03,12/21/12 16:34:54,9.71,3.28,4.06
SWRC_RT_01,12/21/12 16:34:54,0.23,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,7,323,-9999
SWRC_RT_03,12/21/12 16:34:54,4.82,4.19,0.71
SWRC_RT_01,12/21/12 16:34:54,7.29,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,360,-9999
SWRC_RT_03,12/21/12 16:34:54,3.54,9.13,1.16
SWRC_RT_01,12/21/12 16:34:54,1.31,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,2,377,-9999
SWRC_RT_03,12/21/12 16:34:54,1.85,9.72,2.26
SWRC_RT_01,12/21/12 16:34:54,4.56,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,5,342,-9999
SWRC_RT_03,12/21/12 16:34:54,9.2,3.06,3.6
SWRC_RT_01,12/21/12 16:34:54,7.84,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,8,361,-9999
SWRC_RT_03,12/21/12 16:34:54,3.04,4.03,2.79
SWRC_RT_01,12/21/12 16:34:54,4.27,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,1,342,-9999
SWRC_RT_03,12/21/12 16:34:54,1.7,3.6,1.73
SWRC_RT_01,12/21/12 16:34:54,1.4,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,6,375,-9999
SWRC_RT_03,12/21/12 16:34:54,9.95,6.62,3.98
SWRC_RT_01,12/21/12 16:34:54,6.92,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,326,-9999
SWRC_RT_03,12/21/12 16:34:54,5.12,2.14,0.71
SWRC_RT_01,12/21/12 16:34:54,1.7,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,9,346,-9999
SWRC_RT_03,12/21/12 16:34:54,9.6,4.3,4.25
SWRC_RT_01,12/21/12 16:34:54,4.28,-9999,-9999
SWRC_RT_02,12/21/12 16:34:54,3,396,-9999
SWRC_RT_03,12/21/12 16:34:54,7.79,9.22,8.82
